CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000003073076YC;13/03/2023;10;0,277;R
ES0021000003073076YC;13/03/2023;11;0,413;R
ES0021000003073076YC;13/03/2023;12;0,237;R
ES0021000003073076YC;13/03/2023;13;0,315;R
ES0021000003073076YC;13/03/2023;14;0,358;R
ES0021000003073076YC;13/03/2023;15;0,435;R
ES0021000003073076YC;13/03/2023;16;0,464;R
ES0021000003073076YC;13/03/2023;17;0,304;R
ES0021000003073076YC;13/03/2023;18;0,376;R
ES0021000003073076YC;13/03/2023;19;0,353;R
ES0021000003073076YC;13/03/2023;20;0,494;R
ES0021000003073076YC;13/03/2023;21;0,730;R
ES0021000003073076YC;13/03/2023;22;1,381;R
ES0021000003073076YC;13/03/2023;23;0,649;R
ES0021000003073076YC;13/03/2023;24;0,333;R
ES0021000003073076YC;14/03/2023;1;0,426;R
ES0021000003073076YC;14/03/2023;2;2,071;R
ES0021000003073076YC;14/03/2023;3;2,550;R
ES0021000003073076YC;14/03/2023;4;2,603;R
ES0021000003073076YC;14/03/2023;5;2,529;R
ES0021000003073076YC;14/03/2023;6;1,330;R
ES0021000003073076YC;14/03/2023;7;0,850;R
ES0021000003073076YC;14/03/2023;8;0,849;R
ES0021000003073076YC;14/03/2023;9;0,616;R
ES0021000003073076YC;14/03/2023;10;0,817;R
ES0021000003073076YC;14/03/2023;11;0,344;R
ES0021000003073076YC;14/03/2023;12;0,301;R
ES0021000003073076YC;14/03/2023;13;0,388;R
ES0021000003073076YC;14/03/2023;14;0,349;R
ES0021000003073076YC;14/03/2023;15;0,498;R
ES0021000003073076YC;14/03/2023;16;0,508;R
ES0021000003073076YC;14/03/2023;17;0,432;R
ES0021000003073076YC;14/03/2023;18;0,493;R
ES0021000003073076YC;14/03/2023;19;0,423;R
ES0021000003073076YC;14/03/2023;20;0,418;R
ES0021000003073076YC;14/03/2023;21;1,351;R
ES0021000003073076YC;14/03/2023;22;1,270;R
ES0021000003073076YC;14/03/2023;23;0,775;R
ES0021000003073076YC;14/03/2023;24;0,765;R
ES0021000003073076YC;15/03/2023;1;0,582;R
ES0021000003073076YC;15/03/2023;2;2,016;R
ES0021000003073076YC;15/03/2023;3;2,629;R
ES0021000003073076YC;15/03/2023;4;2,593;R
ES0021000003073076YC;15/03/2023;5;2,638;R
ES0021000003073076YC;15/03/2023;6;2,037;R
ES0021000003073076YC;15/03/2023;7;1,388;R
ES0021000003073076YC;15/03/2023;8;0,973;R
ES0021000003073076YC;15/03/2023;9;0,901;R
ES0021000003073076YC;15/03/2023;10;0,317;R
ES0021000003073076YC;15/03/2023;11;0,356;R
ES0021000003073076YC;15/03/2023;12;0,284;R
ES0021000003073076YC;15/03/2023;13;0,430;R
ES0021000003073076YC;15/03/2023;14;0,358;R
ES0021000003073076YC;15/03/2023;15;0,423;R
ES0021000003073076YC;15/03/2023;16;0,511;R
ES0021000003073076YC;15/03/2023;17;0,365;R
ES0021000003073076YC;15/03/2023;18;0,409;R
ES0021000003073076YC;15/03/2023;19;0,394;R
ES0021000003073076YC;15/03/2023;20;0,439;R
ES0021000003073076YC;15/03/2023;21;0,559;R
ES0021000003073076YC;15/03/2023;22;0,997;R
ES0021000003073076YC;15/03/2023;23;0,679;R
ES0021000003073076YC;15/03/2023;24;1,164;R
ES0021000003073076YC;16/03/2023;1;0,951;R
ES0021000003073076YC;16/03/2023;2;1,956;R
ES0021000003073076YC;16/03/2023;3;2,558;R
ES0021000003073076YC;16/03/2023;4;2,536;R
ES0021000003073076YC;16/03/2023;5;2,539;R
ES0021000003073076YC;16/03/2023;6;1,242;R
ES0021000003073076YC;16/03/2023;7;0,756;R
ES0021000003073076YC;16/03/2023;8;0,481;R
ES0021000003073076YC;16/03/2023;9;0,274;R
ES0021000003073076YC;16/03/2023;10;0,298;R
ES0021000003073076YC;16/03/2023;11;0,332;R
ES0021000003073076YC;16/03/2023;12;0,327;R
ES0021000003073076YC;16/03/2023;13;0,348;R
ES0021000003073076YC;16/03/2023;14;0,395;R
ES0021000003073076YC;16/03/2023;15;0,675;R
ES0021000003073076YC;16/03/2023;16;0,383;R
ES0021000003073076YC;16/03/2023;17;0,439;R
ES0021000003073076YC;16/03/2023;18;0,407;R
ES0021000003073076YC;16/03/2023;19;0,288;R
ES0021000003073076YC;16/03/2023;20;0,525;R
ES0021000003073076YC;16/03/2023;21;1,918;R
ES0021000003073076YC;16/03/2023;22;0,663;R
ES0021000003073076YC;16/03/2023;23;0,595;R
ES0021000003073076YC;16/03/2023;24;0,592;R
ES0021000003073076YC;17/03/2023;1;0,438;R
ES0021000003073076YC;17/03/2023;2;2,008;R
ES0021000003073076YC;17/03/2023;3;2,573;R
ES0021000003073076YC;17/03/2023;4;2,545;R
ES0021000003073076YC;17/03/2023;5;3,069;R
ES0021000003073076YC;17/03/2023;6;0,774;R
ES0021000003073076YC;17/03/2023;7;0,758;R
ES0021000003073076YC;17/03/2023;8;1,844;R
ES0021000003073076YC;17/03/2023;9;0,984;R
ES0021000003073076YC;17/03/2023;10;0,416;R
ES0021000003073076YC;17/03/2023;11;0,353;R
ES0021000003073076YC;17/03/2023;12;0,439;R
ES0021000003073076YC;17/03/2023;13;0,330;R
ES0021000003073076YC;17/03/2023;14;0,546;R
ES0021000003073076YC;17/03/2023;15;1,907;R
ES0021000003073076YC;17/03/2023;16;0,711;R
ES0021000003073076YC;17/03/2023;17;0,419;R
ES0021000003073076YC;17/03/2023;18;0,352;R
ES0021000003073076YC;17/03/2023;19;0,488;R
ES0021000003073076YC;17/03/2023;20;0,508;R
ES0021000003073076YC;17/03/2023;21;1,033;R
ES0021000003073076YC;17/03/2023;22;0,827;R
ES0021000003073076YC;17/03/2023;23;0,781;R
ES0021000003073076YC;17/03/2023;24;0,621;R
ES0021000003073076YC;18/03/2023;1;0,578;R
ES0021000003073076YC;18/03/2023;2;2,144;R
ES0021000003073076YC;18/03/2023;3;2,579;R
ES0021000003073076YC;18/03/2023;4;2,587;R
ES0021000003073076YC;18/03/2023;5;2,523;R
ES0021000003073076YC;18/03/2023;6;0,930;R
ES0021000003073076YC;18/03/2023;7;0,323;R
ES0021000003073076YC;18/03/2023;8;0,279;R
ES0021000003073076YC;18/03/2023;9;0,312;R
ES0021000003073076YC;18/03/2023;10;0,318;R
ES0021000003073076YC;18/03/2023;11;1,123;R
ES0021000003073076YC;18/03/2023;12;0,672;R
ES0021000003073076YC;18/03/2023;13;0,641;R
ES0021000003073076YC;18/03/2023;14;1,407;R
ES0021000003073076YC;18/03/2023;15;0,419;R
ES0021000003073076YC;18/03/2023;16;0,332;R
ES0021000003073076YC;18/03/2023;17;0,421;R
ES0021000003073076YC;18/03/2023;18;1,372;R
ES0021000003073076YC;18/03/2023;19;0,657;R
ES0021000003073076YC;18/03/2023;20;1,186;R
ES0021000003073076YC;18/03/2023;21;1,013;R
ES0021000003073076YC;18/03/2023;22;1,862;R
ES0021000003073076YC;18/03/2023;23;0,897;R
ES0021000003073076YC;18/03/2023;24;0,596;R
ES0021000003073076YC;19/03/2023;1;0,806;R
ES0021000003073076YC;19/03/2023;2;2,239;R
ES0021000003073076YC;19/03/2023;3;2,703;R
ES0021000003073076YC;19/03/2023;4;2,566;R
ES0021000003073076YC;19/03/2023;5;1,633;R
ES0021000003073076YC;19/03/2023;6;0,322;R
ES0021000003073076YC;19/03/2023;7;0,351;R
ES0021000003073076YC;19/03/2023;8;0,278;R
ES0021000003073076YC;19/03/2023;9;0,277;R
ES0021000003073076YC;19/03/2023;10;0,571;R
ES0021000003073076YC;19/03/2023;11;0,352;R
ES0021000003073076YC;19/03/2023;12;0,419;R
ES0021000003073076YC;19/03/2023;13;0,536;R
ES0021000003073076YC;19/03/2023;14;0,467;R
ES0021000003073076YC;19/03/2023;15;0,239;R
ES0021000003073076YC;19/03/2023;16;0,275;R
ES0021000003073076YC;19/03/2023;17;0,283;R
ES0021000003073076YC;19/03/2023;18;0,305;R
ES0021000003073076YC;19/03/2023;19;0,431;R
ES0021000003073076YC;19/03/2023;20;0,416;R
ES0021000003073076YC;19/03/2023;21;1,016;R
ES0021000003073076YC;19/03/2023;22;1,951;R
ES0021000003073076YC;19/03/2023;23;0,718;R
ES0021000003073076YC;19/03/2023;24;0,664;R
ES0021000003073076YC;20/03/2023;1;1,224;R
ES0021000003073076YC;20/03/2023;2;0,841;R
ES0021000003073076YC;20/03/2023;3;0,966;R
ES0021000003073076YC;20/03/2023;4;0,269;R
ES0021000003073076YC;20/03/2023;5;0,348;R
ES0021000003073076YC;20/03/2023;6;0,278;R
ES0021000003073076YC;20/03/2023;7;0,283;R
ES0021000003073076YC;20/03/2023;8;0,827;R
ES0021000003073076YC;20/03/2023;9;0,315;R
ES0021000003073076YC;20/03/2023;10;0,427;R
ES0021000003073076YC;20/03/2023;11;0,318;R
ES0021000003073076YC;20/03/2023;12;0,325;R
ES0021000003073076YC;20/03/2023;13;0,259;R
ES0021000003073076YC;20/03/2023;14;1,420;R
ES0021000003073076YC;20/03/2023;15;0,365;R
ES0021000003073076YC;20/03/2023;16;0,427;R
ES0021000003073076YC;20/03/2023;17;0,391;R
ES0021000003073076YC;20/03/2023;18;0,344;R
ES0021000003073076YC;20/03/2023;19;0,322;R
ES0021000003073076YC;20/03/2023;20;0,468;R
ES0021000003073076YC;20/03/2023;21;0,458;R
ES0021000003073076YC;20/03/2023;22;0,996;R
ES0021000003073076YC;20/03/2023;23;0,573;R
ES0021000003073076YC;20/03/2023;24;1,077;R
ES0021000003073076YC;21/03/2023;1;1,032;R
ES0021000003073076YC;21/03/2023;2;2,001;R
ES0021000003073076YC;21/03/2023;3;2,601;R
ES0021000003073076YC;21/03/2023;4;2,472;R
ES0021000003073076YC;21/03/2023;5;2,517;R
ES0021000003073076YC;21/03/2023;6;1,516;R
ES0021000003073076YC;21/03/2023;7;1,537;R
ES0021000003073076YC;21/03/2023;8;0,414;R
ES0021000003073076YC;21/03/2023;9;0,287;R
ES0021000003073076YC;21/03/2023;10;0,277;R
ES0021000003073076YC;21/03/2023;11;0,329;R
ES0021000003073076YC;21/03/2023;12;0,333;R
ES0021000003073076YC;21/03/2023;13;0,325;R
ES0021000003073076YC;21/03/2023;14;0,354;R
ES0021000003073076YC;21/03/2023;15;0,457;R
ES0021000003073076YC;21/03/2023;16;0,451;R
ES0021000003073076YC;21/03/2023;17;0,354;R
ES0021000003073076YC;21/03/2023;18;0,427;R
ES0021000003073076YC;21/03/2023;19;0,406;R
ES0021000003073076YC;21/03/2023;20;0,454;R
ES0021000003073076YC;21/03/2023;21;0,566;R
ES0021000003073076YC;21/03/2023;22;1,398;R
ES0021000003073076YC;21/03/2023;23;0,684;R
ES0021000003073076YC;21/03/2023;24;0,485;R
ES0021000003073076YC;22/03/2023;1;0,501;R
ES0021000003073076YC;22/03/2023;2;1,983;R
ES0021000003073076YC;22/03/2023;3;2,586;R
ES0021000003073076YC;22/03/2023;4;2,584;R
ES0021000003073076YC;22/03/2023;5;2,490;R
ES0021000003073076YC;22/03/2023;6;1,252;R
ES0021000003073076YC;22/03/2023;7;1,619;R
ES0021000003073076YC;22/03/2023;8;0,743;R
ES0021000003073076YC;22/03/2023;9;0,900;R
ES0021000003073076YC;22/03/2023;10;0,261;R
ES0021000003073076YC;22/03/2023;11;0,341;R
ES0021000003073076YC;22/03/2023;12;0,337;R
ES0021000003073076YC;22/03/2023;13;0,321;R
ES0021000003073076YC;22/03/2023;14;0,306;R
ES0021000003073076YC;22/03/2023;15;0,275;R
ES0021000003073076YC;22/03/2023;16;0,338;R
ES0021000003073076YC;22/03/2023;17;0,358;R
ES0021000003073076YC;22/03/2023;18;0,383;R
ES0021000003073076YC;22/03/2023;19;0,401;R
ES0021000003073076YC;22/03/2023;20;1,609;R
ES0021000003073076YC;22/03/2023;21;2,183;R
ES0021000003073076YC;22/03/2023;22;1,350;R
ES0021000003073076YC;22/03/2023;23;0,595;R
ES0021000003073076YC;22/03/2023;24;0,580;R
ES0021000003073076YC;23/03/2023;1;1,916;R
ES0021000003073076YC;23/03/2023;2;2,618;R
ES0021000003073076YC;23/03/2023;3;2,507;R
ES0021000003073076YC;23/03/2023;4;2,526;R
ES0021000003073076YC;23/03/2023;5;1,115;R
ES0021000003073076YC;23/03/2023;6;0,786;R
ES0021000003073076YC;23/03/2023;7;1,059;R
ES0021000003073076YC;23/03/2023;8;0,872;R
ES0021000003073076YC;23/03/2023;9;0,812;R
ES0021000003073076YC;23/03/2023;10;0,272;R
ES0021000003073076YC;23/03/2023;11;0,386;R
ES0021000003073076YC;23/03/2023;12;0,221;R
ES0021000003073076YC;23/03/2023;13;0,341;R
ES0021000003073076YC;23/03/2023;14;0,358;R
ES0021000003073076YC;23/03/2023;15;0,489;R
ES0021000003073076YC;23/03/2023;16;0,503;R
ES0021000003073076YC;23/03/2023;17;0,401;R
ES0021000003073076YC;23/03/2023;18;0,420;R
ES0021000003073076YC;23/03/2023;19;0,334;R
ES0021000003073076YC;23/03/2023;20;0,414;R
ES0021000003073076YC;23/03/2023;21;0,553;R
ES0021000003073076YC;23/03/2023;22;2,006;R
ES0021000003073076YC;23/03/2023;23;0,689;R
ES0021000003073076YC;23/03/2023;24;0,687;R
ES0021000003073076YC;24/03/2023;1;0,482;R
ES0021000003073076YC;24/03/2023;2;2,032;R
ES0021000003073076YC;24/03/2023;3;2,593;R
ES0021000003073076YC;24/03/2023;4;2,509;R
ES0021000003073076YC;24/03/2023;5;2,509;R
ES0021000003073076YC;24/03/2023;6;0,961;R
ES0021000003073076YC;24/03/2023;7;0,768;R
ES0021000003073076YC;24/03/2023;8;1,112;R
ES0021000003073076YC;24/03/2023;9;0,268;R
ES0021000003073076YC;24/03/2023;10;0,424;R
ES0021000003073076YC;24/03/2023;11;0,386;R
ES0021000003073076YC;24/03/2023;12;0,381;R
ES0021000003073076YC;24/03/2023;13;0,356;R
ES0021000003073076YC;24/03/2023;14;0,377;R
ES0021000003073076YC;24/03/2023;15;0,552;R
ES0021000003073076YC;24/03/2023;16;0,355;R
ES0021000003073076YC;24/03/2023;17;0,440;R
ES0021000003073076YC;24/03/2023;18;0,356;R
ES0021000003073076YC;24/03/2023;19;0,354;R
ES0021000003073076YC;24/03/2023;20;0,466;R
ES0021000003073076YC;24/03/2023;21;0,602;R
ES0021000003073076YC;24/03/2023;22;0,974;R
ES0021000003073076YC;24/03/2023;23;1,194;R
ES0021000003073076YC;24/03/2023;24;0,940;R
ES0021000003073076YC;25/03/2023;1;0,959;R
ES0021000003073076YC;25/03/2023;2;2,175;R
ES0021000003073076YC;25/03/2023;3;2,571;R
ES0021000003073076YC;25/03/2023;4;2,531;R
ES0021000003073076YC;25/03/2023;5;2,457;R
ES0021000003073076YC;25/03/2023;6;0,639;R
ES0021000003073076YC;25/03/2023;7;0,313;R
ES0021000003073076YC;25/03/2023;8;0,263;R
ES0021000003073076YC;25/03/2023;9;0,309;R
ES0021000003073076YC;25/03/2023;10;0,383;R
ES0021000003073076YC;25/03/2023;11;0,550;R
ES0021000003073076YC;25/03/2023;12;0,352;R
ES0021000003073076YC;25/03/2023;13;0,239;R
ES0021000003073076YC;25/03/2023;14;0,254;R
ES0021000003073076YC;25/03/2023;15;0,254;R
ES0021000003073076YC;25/03/2023;16;0,246;R
ES0021000003073076YC;25/03/2023;17;0,265;R
ES0021000003073076YC;25/03/2023;18;0,234;R
ES0021000003073076YC;25/03/2023;19;0,296;R
ES0021000003073076YC;25/03/2023;20;0,338;R
ES0021000003073076YC;25/03/2023;21;0,457;R
ES0021000003073076YC;25/03/2023;22;0,900;R
ES0021000003073076YC;25/03/2023;23;0,639;R
ES0021000003073076YC;25/03/2023;24;0,602;R
ES0021000003073076YC;26/03/2023;1;0,456;R
ES0021000003073076YC;26/03/2023;2;2,034;R
ES0021000003073076YC;26/03/2023;3;2,496;R
ES0021000003073076YC;26/03/2023;4;2,537;R
ES0021000003073076YC;26/03/2023;5;2,507;R
ES0021000003073076YC;26/03/2023;6;0,794;R
ES0021000003073076YC;26/03/2023;7;0,492;R
ES0021000003073076YC;26/03/2023;8;0,300;R
ES0021000003073076YC;26/03/2023;9;0,275;R
ES0021000003073076YC;26/03/2023;10;0,479;R
ES0021000003073076YC;26/03/2023;11;1,015;R
ES0021000003073076YC;26/03/2023;12;1,212;R
ES0021000003073076YC;26/03/2023;13;0,402;R
ES0021000003073076YC;26/03/2023;14;0,681;R
ES0021000003073076YC;26/03/2023;15;0,418;R
ES0021000003073076YC;26/03/2023;16;0,421;R
ES0021000003073076YC;26/03/2023;17;0,416;R
ES0021000003073076YC;26/03/2023;18;0,667;R
ES0021000003073076YC;26/03/2023;19;0,434;R
ES0021000003073076YC;26/03/2023;20;0,458;R
ES0021000003073076YC;26/03/2023;21;1,616;R
ES0021000003073076YC;26/03/2023;22;1,347;R
ES0021000003073076YC;26/03/2023;23;1,304;R
ES0021000003073076YC;27/03/2023;1;0,601;R
ES0021000003073076YC;27/03/2023;2;2,028;R
ES0021000003073076YC;27/03/2023;3;2,662;R
ES0021000003073076YC;27/03/2023;4;2,523;R
ES0021000003073076YC;27/03/2023;5;2,566;R
ES0021000003073076YC;27/03/2023;6;1,488;R
ES0021000003073076YC;27/03/2023;7;0,590;R
ES0021000003073076YC;27/03/2023;8;0,438;R
ES0021000003073076YC;27/03/2023;9;0,262;R
ES0021000003073076YC;27/03/2023;10;0,287;R
ES0021000003073076YC;27/03/2023;11;0,393;R
ES0021000003073076YC;27/03/2023;12;0,264;R
ES0021000003073076YC;27/03/2023;13;0,403;R
ES0021000003073076YC;27/03/2023;14;0,381;R
ES0021000003073076YC;27/03/2023;15;0,431;R
ES0021000003073076YC;27/03/2023;16;0,454;R
ES0021000003073076YC;27/03/2023;17;0,313;R
ES0021000003073076YC;27/03/2023;18;0,395;R
ES0021000003073076YC;27/03/2023;19;0,307;R
ES0021000003073076YC;27/03/2023;20;0,259;R
ES0021000003073076YC;27/03/2023;21;0,371;R
ES0021000003073076YC;27/03/2023;22;1,919;R
ES0021000003073076YC;27/03/2023;23;0,462;R
ES0021000003073076YC;27/03/2023;24;0,549;R
ES0021000003073076YC;28/03/2023;1;0,522;R
ES0021000003073076YC;28/03/2023;2;2,210;R
ES0021000003073076YC;28/03/2023;3;2,797;R
ES0021000003073076YC;28/03/2023;4;2,520;R
ES0021000003073076YC;28/03/2023;5;2,530;R
ES0021000003073076YC;28/03/2023;6;1,841;R
ES0021000003073076YC;28/03/2023;7;1,537;R
ES0021000003073076YC;28/03/2023;8;0,894;R
ES0021000003073076YC;28/03/2023;9;0,369;R
ES0021000003073076YC;28/03/2023;10;0,330;R
ES0021000003073076YC;28/03/2023;11;0,361;R
ES0021000003073076YC;28/03/2023;12;0,266;R
ES0021000003073076YC;28/03/2023;13;0,338;R
ES0021000003073076YC;28/03/2023;14;0,360;R
ES0021000003073076YC;28/03/2023;15;0,565;R
ES0021000003073076YC;28/03/2023;16;0,334;R
ES0021000003073076YC;28/03/2023;17;0,340;R
ES0021000003073076YC;28/03/2023;18;0,413;R
ES0021000003073076YC;28/03/2023;19;0,408;R
ES0021000003073076YC;28/03/2023;20;0,477;R
ES0021000003073076YC;28/03/2023;21;0,930;R
ES0021000003073076YC;28/03/2023;22;1,194;R
ES0021000003073076YC;28/03/2023;23;0,707;R
ES0021000003073076YC;28/03/2023;24;0,733;R
ES0021000003073076YC;29/03/2023;1;0,523;R
ES0021000003073076YC;29/03/2023;2;2,084;R
ES0021000003073076YC;29/03/2023;3;2,646;R
ES0021000003073076YC;29/03/2023;4;2,586;R
ES0021000003073076YC;29/03/2023;5;2,682;R
ES0021000003073076YC;29/03/2023;6;2,585;R
ES0021000003073076YC;29/03/2023;7;1,105;R
ES0021000003073076YC;29/03/2023;8;1,006;R
ES0021000003073076YC;29/03/2023;9;0,866;R
ES0021000003073076YC;29/03/2023;10;0,292;R
ES0021000003073076YC;29/03/2023;11;0,395;R
ES0021000003073076YC;29/03/2023;12;0,235;R
ES0021000003073076YC;29/03/2023;13;0,359;R
ES0021000003073076YC;29/03/2023;14;0,422;R
ES0021000003073076YC;29/03/2023;15;0,793;R
ES0021000003073076YC;29/03/2023;16;0,512;R
ES0021000003073076YC;29/03/2023;17;0,374;R
ES0021000003073076YC;29/03/2023;18;0,408;R
ES0021000003073076YC;29/03/2023;19;0,377;R
ES0021000003073076YC;29/03/2023;20;0,339;R
ES0021000003073076YC;29/03/2023;21;0,390;R
ES0021000003073076YC;29/03/2023;22;1,342;R
ES0021000003073076YC;29/03/2023;23;0,633;R
ES0021000003073076YC;29/03/2023;24;0,534;R
ES0021000003073076YC;30/03/2023;1;0,477;R
ES0021000003073076YC;30/03/2023;2;1,993;R
ES0021000003073076YC;30/03/2023;3;2,576;R
ES0021000003073076YC;30/03/2023;4;2,557;R
ES0021000003073076YC;30/03/2023;5;2,531;R
ES0021000003073076YC;30/03/2023;6;1,304;R
ES0021000003073076YC;30/03/2023;7;0,798;R
ES0021000003073076YC;30/03/2023;8;0,337;R
ES0021000003073076YC;30/03/2023;9;0,313;R
ES0021000003073076YC;30/03/2023;10;0,294;R
ES0021000003073076YC;30/03/2023;11;0,371;R
ES0021000003073076YC;30/03/2023;12;0,336;R
ES0021000003073076YC;30/03/2023;13;0,318;R
ES0021000003073076YC;30/03/2023;14;0,386;R
ES0021000003073076YC;30/03/2023;15;0,557;R
ES0021000003073076YC;30/03/2023;16;0,430;R
ES0021000003073076YC;30/03/2023;17;0,533;R
ES0021000003073076YC;30/03/2023;18;0,425;R
ES0021000003073076YC;30/03/2023;19;0,337;R
ES0021000003073076YC;30/03/2023;20;0,380;R
ES0021000003073076YC;30/03/2023;21;0,307;R
ES0021000003073076YC;30/03/2023;22;1,400;R
ES0021000003073076YC;30/03/2023;23;0,568;R
ES0021000003073076YC;30/03/2023;24;0,476;R
ES0021000003073076YC;31/03/2023;1;0,606;R
ES0021000003073076YC;31/03/2023;2;2,186;R
ES0021000003073076YC;31/03/2023;3;2,623;R
ES0021000003073076YC;31/03/2023;4;2,515;R
ES0021000003073076YC;31/03/2023;5;2,490;R
ES0021000003073076YC;31/03/2023;6;1,090;R
ES0021000003073076YC;31/03/2023;7;1,348;R
ES0021000003073076YC;31/03/2023;8;0,880;R
ES0021000003073076YC;31/03/2023;9;0,265;R
ES0021000003073076YC;31/03/2023;10;0,249;R
ES0021000003073076YC;31/03/2023;11;0,365;R
ES0021000003073076YC;31/03/2023;12;0,334;R
ES0021000003073076YC;31/03/2023;13;0,276;R
ES0021000003073076YC;31/03/2023;14;0,263;R
ES0021000003073076YC;31/03/2023;15;0,489;R
ES0021000003073076YC;31/03/2023;16;0,455;R
ES0021000003073076YC;31/03/2023;17;0,458;R
ES0021000003073076YC;31/03/2023;18;0,374;R
ES0021000003073076YC;31/03/2023;19;0,347;R
ES0021000003073076YC;31/03/2023;20;0,430;R
ES0021000003073076YC;31/03/2023;21;1,010;R
ES0021000003073076YC;31/03/2023;22;1,584;R
ES0021000003073076YC;31/03/2023;23;0,772;R
ES0021000003073076YC;31/03/2023;24;0,653;R
ES0021000003073076YC;01/04/2023;1;0,679;R
ES0021000003073076YC;01/04/2023;2;2,179;R
ES0021000003073076YC;01/04/2023;3;2,668;R
ES0021000003073076YC;01/04/2023;4;2,607;R
ES0021000003073076YC;01/04/2023;5;2,549;R
ES0021000003073076YC;01/04/2023;6;0,663;R
ES0021000003073076YC;01/04/2023;7;0,284;R
ES0021000003073076YC;01/04/2023;8;0,495;R
ES0021000003073076YC;01/04/2023;9;0,403;R
ES0021000003073076YC;01/04/2023;10;0,685;R
ES0021000003073076YC;01/04/2023;11;1,420;R
ES0021000003073076YC;01/04/2023;12;1,798;R
ES0021000003073076YC;01/04/2023;13;1,104;R
ES0021000003073076YC;01/04/2023;14;2,026;R
ES0021000003073076YC;01/04/2023;15;1,298;R
ES0021000003073076YC;01/04/2023;16;0,319;R
ES0021000003073076YC;01/04/2023;17;0,789;R
ES0021000003073076YC;01/04/2023;18;0,872;R
ES0021000003073076YC;01/04/2023;19;0,279;R
ES0021000003073076YC;01/04/2023;20;0,751;R
ES0021000003073076YC;01/04/2023;21;0,501;R
ES0021000003073076YC;01/04/2023;22;1,677;R
ES0021000003073076YC;01/04/2023;23;0,793;R
ES0021000003073076YC;01/04/2023;24;0,602;R
ES0021000003073076YC;02/04/2023;1;0,531;R
ES0021000003073076YC;02/04/2023;2;2,730;R
ES0021000003073076YC;02/04/2023;3;2,735;R
ES0021000003073076YC;02/04/2023;4;2,631;R
ES0021000003073076YC;02/04/2023;5;2,481;R
ES0021000003073076YC;02/04/2023;6;0,353;R
ES0021000003073076YC;02/04/2023;7;0,444;R
ES0021000003073076YC;02/04/2023;8;0,466;R
ES0021000003073076YC;02/04/2023;9;0,563;R
ES0021000003073076YC;02/04/2023;10;0,822;R
ES0021000003073076YC;02/04/2023;11;1,459;R
ES0021000003073076YC;02/04/2023;12;0,409;R
ES0021000003073076YC;02/04/2023;13;0,307;R
ES0021000003073076YC;02/04/2023;14;0,341;R
ES0021000003073076YC;02/04/2023;15;0,725;R
ES0021000003073076YC;02/04/2023;16;0,513;R
ES0021000003073076YC;02/04/2023;17;0,466;R
ES0021000003073076YC;02/04/2023;18;0,471;R
ES0021000003073076YC;02/04/2023;19;0,689;R
ES0021000003073076YC;02/04/2023;20;0,348;R
ES0021000003073076YC;02/04/2023;21;0,519;R
ES0021000003073076YC;02/04/2023;22;1,160;R
ES0021000003073076YC;02/04/2023;23;1,201;R
ES0021000003073076YC;02/04/2023;24;1,431;R
ES0021000003073076YC;03/04/2023;1;2,618;R
